X,Y,Z
-3.559303146,-4.331007996,11.20672814
-3.57051943,-4.329162188,11.2142097
-3.587656941,-4.318915275,11.22321669
-3.599831598,-4.288514338,11.25598613
-3.581578615,-4.222906665,11.35311385
-3.502810137,-4.074063199,11.60959546
-3.336053219,-3.802110164,12.10648464
-3.071251253,-3.392556363,12.86169857
-2.717965193,-2.863381467,13.81799653
-2.333107953,-2.299078317,14.8018546
-1.918463633,-1.69894613,15.80611969
-1.56811203,-1.195000709,16.6126898
-1.341169082,-0.869593981,17.09378925
-1.272480996,-0.772498254,17.16863988
-1.341879225,-0.876410921,16.89275279
-1.518755362,-1.139493862,16.33669615
-1.749053737,-1.483984668,15.65848044
-1.992784953,-1.850842434,14.96961812
-2.217759599,-2.189827153,14.35795999
-2.382526899,-2.437920852,13.92886931
-2.475567033,-2.57885426,13.70793252
-2.453862645,-2.550471169,13.79710454
-2.311890566,-2.343079964,14.20044798
-2.07468815,-1.98622502,14.84968457
-1.799763672,-1.554983112,15.60385516
-1.490677983,-1.042285093,16.47755163
-1.193582995,-0.518380296,17.36397837
-0.927458369,-0.031939295,18.19945235
-0.63721279,0.49461982,19.12990196
-0.385422489,0.936928333,19.92939293
-0.129381929,1.380417385,20.73206693
0.086449824,1.765058139,21.40717016
0.23797591,2.058509927,21.87590477
0.302826731,2.221083236,22.05111934
0.274663349,2.234855642,21.90589729
0.151923138,2.098416903,21.42696782
-0.039183711,1.8311095,20.69781931
-0.261584169,1.469724847,19.8349823
-0.486533814,1.052480545,18.95096788
-0.693599896,0.636106566,18.16291971
-0.919944459,0.176456697,17.37630818
-1.15852566,-0.286212612,16.6425368
-1.411814874,-0.744866139,15.94444863
-1.670877268,-1.183006569,15.28641398
-1.907833884,-1.562833823,14.71845692
-2.119429479,-1.894231131,14.23771712
-2.23122575,-2.078077135,14.01137376
-2.204470594,-2.06752039,14.13635407
-2.014005319,-1.806968841,14.67096843
-1.712048046,-1.350902882,15.50278831
-1.318222815,-0.710827541,16.612384
-1.09163718,-0.324795745,17.27060071
-0.77673416,0.227062399,18.21282974
-0.444194796,0.827734858,19.25060185
-0.166466745,1.350565924,20.1570097
-0.00403514,1.689943686,20.70731991
0.024000501,1.807709712,20.79751112
-0.064452427,1.718178881,20.46782978
-0.257331974,1.435003311,19.75713949
-0.476325275,1.073249205,18.96792461
-0.724416402,0.633960547,18.11278488
-0.977303182,0.169062572,17.29633546
-1.230870964,-0.297803699,16.53366981
-1.483757293,-0.751890572,15.82069003
-1.71952811,-1.161133937,15.19275237
-1.959840804,-1.56539952,14.58696682
-2.164811375,-1.906556975,14.0964474
-2.292056164,-2.126319399,13.81562011
-2.304720789,-2.169594682,13.83248428
-2.203783662,-2.032810417,14.14277318
-2.002273665,-1.73352474,14.71376219
-1.749038713,-1.346165898,15.4041121
-1.491474646,-0.943734935,16.08836255
-1.26104396,-0.568851097,16.7028714
-1.075864154,-0.244177864,17.22080133
-0.924193366,0.050074852,17.67591457
-0.832749474,0.253589607,17.964512
-0.823996165,0.307438708,17.98371142
-0.910043048,0.181499427,17.6900737
-1.071722801,-0.087215203,17.16827035
-1.30039448,-0.473446917,16.47535468
-1.556635462,-0.902525444,15.75065831
-1.79986076,-1.301551141,15.10350821
-2.065276925,-1.724185634,14.43000829
-2.282883869,-2.061369399,13.89499962
-2.477779966,-2.360870713,13.42613033
-2.604992495,-2.56276172,13.13073297
-2.633595549,-2.622518495,13.08858362
-2.561784179,-2.531878201,13.30491845
-2.393288539,-2.294635336,13.77243141
-2.164537262,-1.961146857,14.3883205
-1.907894079,-1.576676374,15.06592301
-1.645061732,-1.165876973,15.7593183
-1.376786273,-0.719187535,16.49115306
-1.114843434,-0.252597124,17.24910807
-0.878022545,0.192878729,17.97570589
-0.706465261,0.527041785,18.52199971
-0.584547264,0.769803575,18.91733645
-0.399327858,1.148603488,19.51800623
-0.307547553,1.347596532,19.79065612
-0.310479262,1.365960558,19.71659173
-0.410676824,1.20129731,19.30202521
-0.576475495,0.913829515,18.68990356
-0.817780406,0.48901056,17.87431254
-1.060035564,0.06181542,17.12641694
-1.32847524,-0.40797774,16.36414676
-1.593090149,-0.865726639,15.65870401
-1.844083137,-1.293909871,15.01188951
-2.078126611,-1.684664328,14.42030526
-2.277715543,-2.008478194,13.9273997
-2.449153375,-2.281657982,13.51998263
-2.540510043,-2.432455922,13.32771777
-2.51374602,-2.407490894,13.44584743
-2.354706997,-2.177879709,13.91369957
-2.104916033,-1.794183339,14.62005849
-1.774843696,-1.263102812,15.54419094
-1.42638616,-0.678889676,16.52274515
-1.097024026,-0.103980371,17.46717242
-0.818474101,0.406058585,18.30203807
-0.575016202,0.877925094,19.07437353
-0.387698523,1.261256287,19.68985702
-0.268236822,1.515610054,20.05947365
-0.231528436,1.60509814,20.10649267
-0.29140614,1.511773448,19.80409192
-0.434807883,1.26814053,19.24494895
-0.657205437,0.882535847,18.46424822
-0.913756998,0.42199845,17.620615
-1.174008776,-0.064272747,16.80541482
-1.431480329,-0.550358055,16.04279614
-1.670705309,-0.981805485,15.38547685
-1.928526991,-1.409494002,14.7333542
-2.179720634,-1.792031202,14.14264568
-2.41010668,-2.124524509,13.62669934
-2.604714953,-2.400658708,13.20387153
-2.73459639,-2.588530784,12.93124622
-2.786026638,-2.670857097,12.84975602
-2.718913781,-2.58238376,13.06856584
-2.522399049,-2.292384567,13.62933721
-2.236762044,-1.848701588,14.42473343
-1.860216925,-1.239671223,15.46146035
-1.452892913,-0.553536236,16.586439
-1.064854868,0.128749409,17.68733602
-0.731277385,0.741110685,18.68098802
-0.481536579,1.212465587,19.45543689
-0.335711066,1.48670829,19.89466541
-0.28616283,1.572442959,19.97688338
-0.35059861,1.448482904,19.65247097
-0.518985793,1.149068142,19.00361787
-0.762899129,0.7280121,18.17201113
-1.027136232,0.272860201,17.34896797
-1.31896851,-0.233685885,16.50788983
-1.603401138,-0.726190989,15.74366654
-1.874643307,-1.186157223,15.05466757
-2.12503565,-1.599397042,14.44275153
-2.321044355,-1.921147544,13.97238182
-2.464717439,-2.168301,13.630555
-2.505082187,-2.267366677,13.54156022
-2.419969267,-2.180420122,13.77189382
-2.21578449,-1.900879515,14.32489036
-1.941514327,-1.486026391,15.08519762
-1.600110785,-0.930304995,16.05154061
-1.24928901,-0.325305598,17.05704281
-0.919494123,0.268134983,18.01215766
-0.656618786,0.757658935,18.7894677
-0.437792603,1.182123806,19.46237006
-0.293001515,1.479790211,19.92404077
-0.227376995,1.631345782,20.11789562
-0.245120265,1.622849684,20.00710729
-0.362877126,1.432744695,19.54194103
-0.546438183,1.123692189,18.89069808
-0.796271372,0.694992729,18.06820502
-1.049692126,0.247705204,17.27912014
-1.331508047,-0.26031474,16.44354429
-1.589848269,-0.718111167,15.72425849
-1.831275881,-1.12417555,15.09536613
-2.07996449,-1.519936267,14.48015328
-2.31047413,-1.874638345,13.92347559
-2.518114704,-2.189901408,13.42785398
-2.695948671,-2.457927306,13.01401806
-2.825642706,-2.654601652,12.72660324
-2.898314927,-2.772212337,12.58916513
-2.868515737,-2.74326622,12.71336787
-2.711519443,-2.523396675,13.16440545
-2.457378155,-2.14764407,13.8582997
-2.104638232,-1.609225057,14.79431297
-1.720481235,-1.006973957,15.79307045
-1.346801237,-0.402410679,16.76623276
-1.011319221,0.163142246,17.66956278
-0.734478696,0.652316834,18.45515964
-0.53897162,1.016285527,19.0338307
-0.424896526,1.24999072,19.37055031
-0.424624323,1.29101093,19.34300036
-0.540448094,1.13045797,18.94477913
-0.732309381,0.829535747,18.32163513
-0.992517538,0.39954946,17.51289217
-1.272220345,-0.080558773,16.68354036
-1.552473327,-0.573006013,15.89414586
-1.824342106,-1.049625995,15.17077862
-2.066361927,-1.462183838,14.55980919
-2.308007713,-1.856356035,13.9746728
-2.51855291,-2.184147856,13.48034685
-2.681292165,-2.431309454,13.11101217
-2.763282638,-2.56300766,12.94660586
-2.727602113,-2.533014484,13.08031585
-2.565976052,-2.320020814,13.53298801
-2.271832953,-1.896584036,14.32830823
-1.895789115,-1.313555848,15.33752198
-1.497985109,-0.654465306,16.41057339
-1.128649624,-0.008150841,17.42624746
-0.825504841,0.546216521,18.29210452
-0.567501448,1.037064848,19.06964517
-0.38118909,1.404027911,19.6565337
-0.275136222,1.620845981,19.98122253
-0.261300052,1.665658802,19.97837746
-0.343891495,1.540176482,19.65392649
-0.527228999,1.246169583,19.02372072
-0.780246388,0.827001165,18.21128632
-1.059386482,0.341825566,17.34935514
-1.337220751,-0.162389303,16.51639086
-1.591047564,-0.626548346,15.78650405
-1.851843242,-1.086519795,15.08194551
-2.102827336,-1.503650762,14.45084007
-2.327904055,-1.859618378,13.91815551
-2.501450873,-2.130147388,13.52695395
-2.584583648,-2.26949505,13.35552678
-2.555833515,-2.251272276,13.46005011
-2.394800374,-2.032791075,13.90287998
-2.124504974,-1.627430833,14.64486977
-1.787169947,-1.081965866,15.58738173
-1.447103884,-0.497354053,16.55459308
-1.090142068,0.143681511,17.58642437
-0.764333869,0.740349565,18.54182735
-0.496879318,1.227544945,19.33020107
-0.316102521,1.554462239,19.85327991
-0.254797923,1.676266469,20.00639176
-0.31792919,1.598694468,19.77064514
-0.49473511,1.332329565,19.18225168
-0.7375645,0.934171582,18.38782041
-0.987619526,0.492252416,17.5817069
-1.25727224,-0.003903141,16.74894122
-1.530474001,-0.497676455,15.97064954
-1.803164944,-0.962208829,15.25995076
-2.065663375,-1.384479902,14.61795707
-2.303569158,-1.755238973,14.05608199
-2.487374997,-2.039865369,13.63301935
-2.616947441,-2.244301799,13.34994848
-2.650382757,-2.306870697,13.30809991
-2.573452066,-2.20261553,13.5481267
-2.405862315,-1.95135768,14.0287344
-2.149729675,-1.543756442,14.75872948
-1.838921207,-1.021211887,15.64528325
-1.499783761,-0.425008655,16.61212962
-1.155310511,0.197914415,17.60003769
-0.844519899,0.765815194,18.50678208
-0.551101604,1.298427889,19.37794191
-0.325335514,1.697334266,20.04134263
-0.201887722,1.90616785,20.36753213
-0.202396514,1.902779977,20.28700514
-0.324284235,1.704424882,19.82802593
-0.522643782,1.381876772,19.15050014
-0.781813711,0.944804943,18.29825988
-1.051719659,0.463024638,17.43361253
-1.318668025,-0.03294514,16.61480547
-1.56385616,-0.487080179,15.91491236
-1.836765494,-0.972065701,15.20261713
-2.070627486,-1.36899992,14.63590205
-2.289391058,-1.73344355,14.12472214
-2.454632503,-2.016249208,13.74161296
-2.535071248,-2.173041452,13.55870058
-2.519854408,-2.190584124,13.61567505
-2.382102802,-2.016433874,13.99278052
-2.121247988,-1.6332956,14.70380703
-1.754788131,-1.047244136,15.72042455
-1.321062211,-0.3063047,16.96212412
-0.892631349,0.455545867,18.23081225
-0.452338244,1.243564033,19.56500711
-0.072982336,1.907133918,20.72027122
0.207634639,2.38734914,21.56578649
0.355924732,2.654402893,21.99931428
0.366231225,2.714372472,22.00373157
0.252421211,2.59097239,21.60475082
0.043950932,2.308342542,20.88492586
-0.219203701,1.908853716,19.97506926
-0.480605214,1.472552722,19.0780773
-0.761179677,0.965967305,18.14133256
-1.039505587,0.443242131,17.26880705
-1.319602588,-0.072824384,16.47218882
-1.603808872,-0.566197716,15.74555159
-1.880105449,-1.018519334,15.08957507
-2.122220731,-1.401844273,14.52853137
-2.350264295,-1.758634906,13.99531294
-2.543467885,-2.058568499,13.5386491
-2.701081981,-2.3019512,13.16791296
-2.808392244,-2.470463059,12.91945019
-2.868814207,-2.574101163,12.78696972
-2.854623204,-2.569479534,12.84429952
-2.749028423,-2.426995968,13.14077132
-2.541145969,-2.128743967,13.70049658
-2.242694363,-1.688915677,14.48258498
-1.898825496,-1.164931484,15.37204159
-1.505326516,-0.53485289,16.39886177
-1.115427383,0.128219182,17.45305706
-0.786480634,0.720128577,18.38774068
